JURIS_NAME,CNTY_NAME,YEAR,PRIOR_APN,APN,STREET_ADDRESS,PROJECT_NAME,JURS_TRACKING_ID,UNIT_CAT,TENURE,APP_SUBMIT_DT,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,ABOVE_MOD_INCOME,TOT_PROPOSED_UNITS,TOT_APPROVED_UNITS,TOT_DISAPPROVED_UNITS,APP_SUBMITTED_SB35,DENSITY_BONUS_RECEIVED,DENSITY_BONUS_APPROVED,APPLICATION_STATUS,PROJECT_TYPE,NOTES
SAN DIEGO,San Diego,2022.0,,5423901400,"1421 Mary Lou St, San Diego, CA 92102",General-Standard-Building Construction:1423/Mary Lou,PRJ-1065693,ADU,Renter,2022-08-08,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan MDU:14050/Carmel Ridge,PRJ-1069819,2 to 4,Renter,2022-09-08,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan MDU:14050/Carmel Ridge,PRJ-1069819,2 to 4,Renter,2022-09-08,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan SDU:14050/Carmel Ridge,PRJ-1070769,SFD,Owner,2022-09-29,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan SDU:14050/Carmel Ridge,PRJ-1070769,SFD,Owner,2022-09-29,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan SDU:14050/Carmel Ridge,PRJ-1070769,SFD,Owner,2022-09-30,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan SDU:14050/Carmel Ridge,PRJ-1070769,SFD,Owner,2022-09-30,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan SDU:14050/Carmel Ridge,PRJ-1070769,SFD,Owner,2022-09-29,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan SDU:14050/Carmel Ridge,PRJ-1070769,SFD,Owner,2022-09-29,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan SDU:14050/Carmel Ridge,PRJ-1070769,SFD,Owner,2022-09-29,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4523314200,"1402 Myrtle Av, San Diego, CA 92103",General-Standard-Building Construction:1402/Myrtle,PRJ-1069771,ADU,Renter,2022-08-29,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3050121200,"13898 Andalusian Trails, San Diego, CA",Express- Master Plan SDU:5283/Black Horse Trails,PRJ-1053084,SFD,Owner,2022-03-29,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,6333601100,"1376 Signal Av, San Diego, CA 92154",General-Standard-Building Construction:1378/Signal,PRJ-1062522,ADU,Renter,2022-07-11,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3003532300,"13725 Mar Scenic Dr, San Diego, CA 92014",General-Standard-Building Construction:13725/Mar Scenic,PRJ-1066434,ADU,Renter,2022-08-09,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,6660601900,"133 West Olive Dr, San Diego, CA 92173",General-Standard-Building Construction:133/West Olive,PRJ-1049616,ADU,Renter,2022-04-13,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3161550100,"13183 Scabard Pl, San Diego, CA 92128",General-Standard-Building Construction:13183/Scabard,PRJ-1065322,ADU,Renter,2022-07-17,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3010617900,"13010 Via Grimaldi, San Diego, CA 92014",Building Construction:13012/Via Grimaldi,PRJ-1076515,ADU,Renter,2022-11-22,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3011011100,"12829 Via Esperia, San Diego, CA 92014",Standard-Demolition:12829/Via Esperia,PRJ-1058359,SFD,Owner,2022-04-21,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4538220100,12742 KINSLEY CT,DGTL-M56- 2019 Arlo (Ph 4-10),699424,SFD,Owner,2022-01-04,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4538220100,12741 KINSLEY CT,DGTL-M56- 2019 Arlo (Ph 4-10),699424,SFD,Owner,2022-01-04,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3064240300,12712 KINSLEY CT,DGTL-M56- 2019 Arlo (Ph 4-10),699424,SFD,Owner,2022-01-04,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4538220100,12702 KINSLEY CT,DGTL-M56- 2019 Arlo (Ph 4-10),699424,SFD,Owner,2022-01-04,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4538220100,12641 STELLA LN,DGTL-M56- 2019 Arlo (Ph 4-10),699424,SFD,Owner,2022-01-04,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4538220100,12618 STELLA LN,DGTL-M56- 2019 Arlo (Ph 4-10),699424,SFD,Owner,2022-01-04,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4538220100,12616 STELLA LN,DGTL-M56- 2019 Arlo (Ph 4-10),699424,SFD,Owner,2022-01-04,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,5512003800,"1261 39th St, San Diego, CA 92113",General-Standard-Building Construction:1263/39th,PRJ-1062038,ADU,Renter,2022-07-07,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4538220100,12606 STELLA LN,DGTL-M56- 2019 Arlo (Ph 4-10),699424,SFD,Owner,2022-01-04,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4538220100,12601 STELLA LN,DGTL-M56- 2019 Arlo (Ph 4-10),699424,SFD,Owner,2022-01-04,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3080208700,"12586 DEL VINO Ct, SAN DIEGO, CA 92130",General-Standard-Building Construction:12586/DEL VINO,PRJ-1073737,SFD,Owner,2022-10-13,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4521613401,"1239 Robinson Av, San Diego, CA",General-Standard-Building Construction:1239/Robinson,PRJ-1054559,ADU,Renter,2022-04-26,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3082710100,"1222 01st Av, San Diego, CA",Express- Master Plan SDU:null/null,PRJ-1066822,SFD,Owner,2022-11-02,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3082710100,"1222 01st Av, San Diego, CA",Express- Master Plan SDU:null/null,PRJ-1066822,SFD,Owner,2022-11-03,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4362011200,"1202 Gertrude St, San Diego, CA",General-Standard-Building Construction:1202/Gertrude,PRJ-1075197,ADU,Renter,2022-10-31,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4362011200,"1202 Gertrude St, San Diego, CA",General-Standard-Building Construction:1202/Gertrude,PRJ-1075197,ADU,Renter,2022-10-31,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,2748102200,"11820 Paseo Lucido, San Diego, CA",General-Standard-Building Construction:11820/Paseo Lucido,PRJ-1072677,ADU,Renter,2022-11-14,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3094933600,"11595 Lorirae Pl, San Diego, CA 92126",General-Standard-Building Construction:11597/Lorirae,PRJ-1055794,ADU,Renter,2022-05-31,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3094920600,"11582 Rusk Cv, San Diego, CA 92126",Rapid Review-Standard-Building Construction:11582/Rusk,PRJ-1065842,ADU,Renter,2022-07-27,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4151924200,"1108 Turquoise St, San Diego, CA 92109",Rapid Review-Standard-Building Construction:1108/Turquoise,PRJ-1055464,ADU,Renter,2022-03-24,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,5431420100,"1053 Pyramid St, San Diego, CA 92114",General-Standard-Building Construction:1053/Pyramid,PRJ-1055286,ADU,Renter,2022-05-12,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,5424802400,"1051 Cooper Pl, San Diego, CA",Express- Master Plan SDU:5012/Hilltop,PRJ-1066991,SFD,Owner,2022-08-02,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,5424802400,"1043 Cooper Pl, San Diego, CA",Express- Master Plan SDU:5012/Hilltop,PRJ-1066991,SFD,Owner,2022-08-02,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3410504000,"10213 Camino Santa Fe, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PRJ-1075789,2 to 4,Renter,2022-11-29,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3410504000,"10213 Camino Santa Fe, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PRJ-1075789,2 to 4,Renter,2022-11-18,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3410504000,"10213 Camino Santa Fe, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PRJ-1075789,2 to 4,Renter,2022-11-18,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3410504000,"10213 Camino Santa Fe, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PRJ-1075789,2 to 4,Renter,2022-11-29,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3410504000,"10213 Camino Santa Fe, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PRJ-1075789,2 to 4,Renter,2022-11-18,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3410504000,"10213 Camino Santa Fe, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PRJ-1075789,2 to 4,Renter,2022-11-29,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4154223600,"1018 Beryl St, San Diego, CA 92109",General-Standard-Building Construction:1018/Beryl,PRJ-1075320,ADU,Renter,2022-12-02,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,3411040100,"10150 Arrow Rock Av, San Diego, CA 92126",General-Standard-Building Construction:10150/Arrow Rock,PRJ-1044594,ADU,Renter,2022-02-10,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,5424802400,"1012 Cooper Pl, San Diego, CA",Express- Master Plan SDU:5012/Hilltop,PRJ-1066991,SFD,Owner,2022-08-02,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO,San Diego,2022.0,,4521552100,"1003 Essex St, San Diego, CA 92103",General-Standard-Building Construction:3783/10th,PRJ-1047331,ADU,Renter,2022-01-13,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO COUNTY,San Diego,2022.0,,269-100-46-00,16682 Liberty Ridge,,PDS2021-STP-21-020,SFD,Owner,2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,No,,Approved,,
SAN DIEGO COUNTY,San Diego,2022.0,,563-184-44-00,2532 Ridgeway Dr,,PDS2021-DB-21-002,5+,Renter,2022-07-22,5.0,0.0,0.0,0.0,0.0,0.0,71.0,76.0,76.0,0.0,No,Yes,Yes,Approved,,
OCEANSIDE,San Diego,2023.0,,1451312100,1221 HOLLY ST,1221 HOLLY STREET,ACP23-00004,SFD,Owner,2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,No,No,Pending,Discretionary,Admin approval with City Planner
OCEANSIDE,San Diego,2023.0,,1580404657,129 SWALLOW LN,"INSTALL NEW MOBILE HOME CARPORT, RADIUS POST ON",BLDG23-1837,MH,Owner,2023-09-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1680203200,3570 SKY HAVEN LN #176,3INSTALL 27X56 MANUFACTURED HOME,BLDG23-2071,MH,Owner,2023-10-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,7715232638,334 BLUE SPRINGS LN,"INSTALL 23'4\X52' MANUFACTURED HOME.""",BLDG23-0266,MH,Owner,2023-02-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,7715706420,4660 N RIVER RD 20,INSTALL 26'8''X56' MANUFACTURED HOME,BLDG23-1068,MH,Owner,2023-06-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,7715806244,44 EL PRADO LN,NEW MANUFACTURED HOME. DOUBLE WIDE 30'X50,BLDG23-1455,MH,Owner,2023-07-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1542106200,1707 BOXWOOD WAY,"CONSTRUCT NEW 1,353 SF SFR WITH A 458.6 SF GARAGE, AND A",BLDG23-1539,SFD,Owner,2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1223500400,832 GROVE VIEW RD,CONVERT GARAGE TO ADU,BLDG23-1044,ADU,Renter,2023-05-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1440921400,1438 SANTA ROSA ST,"NEW 800 SF DETACHED ADU TO INCLUDE TWO BEDROOMS,",BLDG23-0400,ADU,Renter,2023-03-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1450421300,1600 LORETTA ST,"PROPOSED 533SQ. FT. NEW GARAGE EXTENSION,",BLDG23-1731,ADU,Renter,2023-08-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1460620600,3211 CAROLYN CIR,CONVERT (E) GARAGE TO A JUNIOR ADU,BLDG23-0004,ADU,Renter,2023-01-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1500630500,218 S CLEMENTINE ST,NEW DETACHED 840 S.F. A.D.U. WITH 108 S.F. DECK ABOVE NEW,BLDG24-0176,ADU,Renter,2024-02-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1511601500,1730 CALIFORNIA ST,CONVERT (E) 440 SF TO AN ADU WITH KITCHEN & ONE BATHROOM,BLDG23-0076,ADU,Renter,2023-01-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1520220900,523 STANLEY ST,CONSTRUCT 990 SF DETACHED ADU WITH ROOF DECK,BLDG23-0185,ADU,Renter,2023-01-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1522703700,810 CALIFORNIA ST,"CONVERT 1,380 SF STORAGE / GARAGE/ COVERED OUTDOOR SPACE TO",BLDG23-2019,ADU,Renter,2023-10-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,SB 9 (2021) - Duplex in SF Zone,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1523031100,1450 MACHADO ST,ADD A 926 SQ FT ADU AT THE 2ND FLOOR WITH A 180 SQ FT COVERE,BLDG23-2066,ADU,Renter,2023-10-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1530922300,1727 S MYERS ST,CE#23-2423; UNPERMITTED ADU CONVERSION OF (E) 485 SF GARAGE,BLDG23-1462,ADU,Renter,2023-07-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1540704300,1615 WHALEY ST,"CONVERT 2 CAR GARAGE INTO ADU, 717SQFT",BLDG23-1328,ADU,Renter,2023-06-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1576320500,4560 MORRO BAY ST,CONSTRUCTD DETACHED  ADU CONSISTING OF,BLDG23-0146,ADU,Renter,2023-01-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1577604200,347 HOLIDAY WAY,CONSTRUCT 476 SF DETACHED ADU,BLDG23-2016,ADU,Renter,2023-10-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1582711200,3419 TOWNWOOD CT,NEW 984SF DETACHED ADU IN BACKYARD,BLDG23-1863,ADU,Renter,2023-09-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1585320500,3412 NORTHWOOD DR,CREATE 439SF(1) BEDROOM ADU WITHIN (E) GARAGE.,BLDG23-0113,ADU,Renter,2023-01-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1590314500,837 RIO CLARO CT,1700 SQ. FT. PROPERTY - 2-STORY ADU,BLDG23-2142,ADU,Renter,2023-11-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1624623800,446 MAINSAIL RD,NEW CONSTRUCTION AND CONVERSION OF AN EXISTING BEDROOM TO,BLDG23-2345,ADU,Renter,2023-12-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1635300700,2636 SYCAMORE DR,"ADU 499SQ FT, ENTRY DECK, EXT STAIRS",BLDG23-1155,ADU,Renter,2023-06-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1651601000,2341 SNEAD DR,NEW 667SF DETACHED ADU MANUFACTURED HOME,BLDG23-2111,ADU,Renter,2023-10-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1651702200,2320 LITTLER LN,"NEW 1,189 SF ADU WITH CARPORT",BLDG23-2031,ADU,Renter,2023-10-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,No,,Pending,Ministerial,
OCEANSIDE,San Diego,2023.0,,1655922500,2895 COLUMBIA DR,CONVERT EXISTING 468SF GARAGE INTO AN ADU,BLDG23-1269,ADU,Renter,2023-06-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1665921200,3937 MARVIN ST,CONVERT (E) 432 SF GARAGE TO JADU,BLDG23-0847,ADU,Renter,2023-05-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1682201800,3617 MIRA FLORES CT,NEW 495 SF ATTACHED SINGLE STORY ADU,BLDG23-1557,ADU,Renter,2023-08-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
OCEANSIDE,San Diego,2023.0,,1502311600,405 S HORNE ST,SB9 LOT SPLIT 405 S HORNE ST.,ADM23-00051,SFD,Owner,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SB 9 (2021) - Residential Lot Split,No,,Pending,Ministerial,"No new units proposed since it is a lot split however, I typed in 1 as your system required a value greater than 1."
CARLSBAD,San Diego,2021.0,,2052701300,3745 ADAMS ST,ADAMS STREET HOMES ADUS,CDP2021-0042,ADU,Renter,2021-09-07,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,No,No,No,Approved,,
CARLSBAD,San Diego,2021.0,,2041311500,3259 Lincoln Street,BLAUVELT RESIDENCE,CDP 2021-0024,ADU,Renter,2021-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No,No,,Pending,,
CARLSBAD,San Diego,2021.0,,2033031800,2943 JEFFERSON ST,FLAMMER ADU,CDP2021-0028,ADU,Renter,2021-06-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,No,No,,Approved,,
CARLSBAD,San Diego,2021.0,,2073501700,4822 NEBLINA DR,SHEA CHOW ADU,CDP2021-0045,ADU,Renter,2021-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,No,No,,Approved,,
CARLSBAD,San Diego,2021.0,,1560510300,1420.5 YOURELL AVE,SULLIVAN ADU,CDP2021-0058,ADU,Renter,2021-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,No,No,,Approved,,
CARLSBAD,San Diego,2021.0,,2042403200,295 JUNIPER AVE,JUNIPER BEACH HOMES,PUD2021-0002,SFD,Owner,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,No,No,,Approved,,
CARLSBAD,San Diego,2021.0,,2073004700,4910 NEBLINA DR,JOHNSTON ADU,AMEND2021-0014,ADU,Renter,2021-10-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,No,No,No,Approved,,
CARLSBAD,San Diego,2021.0,,2157600400,1004 Merganser Lane,HUANG RESIDENCE ADU,CDP2021-0064,ADU,Renter,2021-12-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No,No,,Pending,,
CARLSBAD,San Diego,2021.0,,2073330900,4977 VIA MARTA,CATALANO ADU,CDP2021-0014,ADU,Renter,2021-07-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,No,No,,Approved,,
CARLSBAD,San Diego,2021.0,,2041311500,3259 Lincoln Street,BLAUVELT RESIDENCE,CDP 2021-0024,SFD,Owner,2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,No,No,,Pending,,
CARLSBAD,San Diego,2021.0,,2163000500,400 GIBRALTAR ST,LA COSTA VILLAS NORTH,CT 2019-0001,SFD,Owner,2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,No,No,,Approved,,
CARLSBAD,San Diego,2021.0,,2121100100,W OAKS WAY,WEST OAKS,GPA16004,5+,Renter,2021-02-09,0.0,0.0,42.0,0.0,0.0,0.0,150.0,192.0,192.0,0.0,No,No,,Approved,,
CARLSBAD,San Diego,2021.0,,2040820100,635 PINE AVE,635 PINE AVE CONDOS,SDP2018-0014,SFA,Owner,2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,No,No,,Approved,,
